survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted,category,value_scaled
BRFSS,comorb_count,Comorbidity Count,70-79,2021,0.9489106219173828,0.008160390467951383,0.9329165505004142,0.9649046933343515,71040,Comorbidity Count,0.9004181875126239
BRFSS,comorb_count,Comorbidity Count,70-79,2022,0.9957240940467336,0.00764946753724284,0.9807314131728293,1.0107167749206378,74961,Comorbidity Count,0.9452250680577335
BRFSS,comorb_count,Comorbidity Count,70-79,2023,0.9651625627328525,0.007684406453930837,0.9501014028405809,0.9802237226251241,77580,Comorbidity Count,0.9159735124569658
BRFSS,comorb_count,Comorbidity Count,70-79,2024,0.9833444113613437,0.0070890766802276396,0.9694500763844547,0.9972387463382326,82885,Comorbidity Count,0.9333760225150756
BRFSS,comorb_count,Comorbidity Count,70-79,2025,1.0264961417614533,0.034356127016662776,0.9591593701605108,1.0938329133623959,2833,Comorbidity Count,0.9746781165791526
BRFSS,comorb_count,Comorbidity Count,80-89,1993,0.09911937212131207,0.007219489697760108,0.0849694323269443,0.11326931191567984,3768,Comorbidity Count,0.08705200709595892
BRFSS,comorb_count,Comorbidity Count,80-89,1994,0.09179172891955521,0.00753998918100982,0.07701362168095431,0.10656983615815611,4197,Comorbidity Count,0.08003845269198102
BRFSS,comorb_count,Comorbidity Count,80-89,1995,0.09756253215332579,0.006714849750220084,0.08440166848129665,0.11072339582535493,4685,Comorbidity Count,0.08556189881514892
BRFSS,comorb_count,Comorbidity Count,80-89,1996,0.17398711418099555,0.008090234446277675,0.15813054603980597,0.18984368232218513,5032,Comorbidity Count,0.1587106519809447
BRFSS,comorb_count,Comorbidity Count,80-89,1997,0.16194092648176056,0.007344495723177035,0.1475459793797251,0.17633587358379602,5633,Comorbidity Count,0.1471808066455635
BRFSS,comorb_count,Comorbidity Count,80-89,1998,0.18699524450568544,0.008616575400467256,0.17010706705069584,0.20388342196067505,6328,Comorbidity Count,0.17116120766634887
BRFSS,comorb_count,Comorbidity Count,80-89,1999,0.25583339466614063,0.01111077805398565,0.23405666984011075,0.2776101194921705,6459,Comorbidity Count,0.237048710363505
BRFSS,comorb_count,Comorbidity Count,80-89,2000,0.55533795836719,0.013749405048907011,0.5283896196624791,0.5822862970719009,7017,Comorbidity Count,0.5237154453449984
BRFSS,comorb_count,Comorbidity Count,80-89,2001,0.7416505503116291,0.012499524703604804,0.717151932068695,0.7661491685545632,8655,Comorbidity Count,0.7020420182648103
BRFSS,comorb_count,Comorbidity Count,80-89,2003,0.8043209065071198,0.011214464035612921,0.7823409608913988,0.8263008521228409,12590,Comorbidity Count,0.7620261005394992
BRFSS,comorb_count,Comorbidity Count,80-89,2005,0.9539658498821267,0.011447231121763197,0.9315296891607648,0.9764020106034886,20789,Comorbidity Count,0.9052567304627966
BRFSS,comorb_count,Comorbidity Count,80-89,2007,0.987215130979947,0.009402774602656592,0.9687860314039921,1.0056442305559017,30452,Comorbidity Count,0.937080829351346
BRFSS,comorb_count,Comorbidity Count,80-89,2009,0.9575165616520804,0.007694776833339043,0.9424350761896627,0.9725980471144982,34999,Comorbidity Count,0.9086552461227081
BRFSS,comorb_count,Comorbidity Count,80-89,2011,0.9857312960618395,0.008115145769229256,0.9698259026248576,1.0016366894988213,41783,Comorbidity Count,0.9356605968648387
BRFSS,comorb_count,Comorbidity Count,80-89,2012,1.0068465082405855,0.009114131146470542,0.9889831394431285,1.0247098770380425,39081,Comorbidity Count,0.9558707360991925
BRFSS,comorb_count,Comorbidity Count,80-89,2013,1.0115359963387536,0.009050544249005414,0.9937972555702168,1.0292747371072903,40087,Comorbidity Count,0.9603592160916985
BRFSS,comorb_count,Comorbidity Count,80-89,2014,1.0233288822432762,0.009346369514036751,1.0050103346095611,1.0416474298769913,38715,Comorbidity Count,0.9716466170464071
BRFSS,comorb_count,Comorbidity Count,80-89,2015,0.9962867478577785,0.00904422029891081,0.9785604018036672,1.0140130939118897,36328,Comorbidity Count,0.945763604529245
BRFSS,comorb_count,Comorbidity Count,80-89,2016,1.0330430598748512,0.009539037366831267,1.01434689018868,1.0517392295610224,39013,Comorbidity Count,0.9809444105433149
BRFSS,comorb_count,Comorbidity Count,80-89,2017,0.9787762662662968,0.012073699147347641,0.9551122507773234,1.00244028175527,35752,Comorbidity Count,0.9290036843338586
BRFSS,comorb_count,Comorbidity Count,80-89,2018,0.9906475661739528,0.012190828076795526,0.9667539822017138,1.0145411501461916,34088,Comorbidity Count,0.9403661381891883
BRFSS,comorb_count,Comorbidity Count,80-89,2019,0.9680601086396978,0.010797337065040984,0.9468977168632781,0.9892225004161176,35643,Comorbidity Count,0.9187468592611348
BRFSS,comorb_count,Comorbidity Count,80-89,2020,1.0069534165451435,0.013587378343524166,0.9803226443475166,1.0335841887427704,31698,Comorbidity Count,0.9559730619343361
BRFSS,comorb_count,Comorbidity Count,80-89,2021,0.9931391241852185,0.01618164825903414,0.9614236763870163,1.0248545719834208,33799,Comorbidity Count,0.9427508991800743
BRFSS,comorb_count,Comorbidity Count,80-89,2022,1.03991265863408,0.011961687923818269,1.0164681811090883,1.0633571361590715,35565,Comorbidity Count,0.9875195539154428
BRFSS,comorb_count,Comorbidity Count,80-89,2023,1.0090341901443607,0.010431736765315752,0.9885883617881395,1.029480018500582,38264,Comorbidity Count,0.9579646461911913
BRFSS,comorb_count,Comorbidity Count,80-89,2024,1.037023742453104,0.01021942585422281,1.0169940358361498,1.057053449070058,42643,Comorbidity Count,0.9847544669364604
BRFSS,comorb_count,Comorbidity Count,80-89,2025,1.0529520179430387,0.053468784437907355,0.9481551261476047,1.1577489097384728,1185,Comorbidity Count,1
BRFSS,ment_bad,Mental Days (0-30),18-29,1993,3.340067090690837,0.07390134846153666,3.1952231092972805,3.4849110720843934,19982,Mental Health,0.3046327368439411
BRFSS,ment_bad,Mental Days (0-30),18-29,1994,3.445613286805749,0.08120901475534989,3.286446542665282,3.6047800309462166,19865,Mental Health,0.32364634022711625
BRFSS,ment_bad,Mental Days (0-30),18-29,1995,3.459562652506013,0.08120100048811413,3.30041161604069,3.6187136889713356,20757,Mental Health,0.3261592465812488
BRFSS,ment_bad,Mental Days (0-30),18-29,1996,3.281125939088706,0.06817110621375842,3.147513026123485,3.4147388520539272,22077,Mental Health,0.29401479208835385
BRFSS,ment_bad,Mental Days (0-30),18-29,1997,3.464046075120255,0.0715655698152422,3.3237801357492938,3.6043120144912164,23694,Mental Health,0.3269669120635135
BRFSS,ment_bad,Mental Days (0-30),18-29,1998,3.6267397349687673,0.0722019097840688,3.4852265921769825,3.768252877760552,26081,Mental Health,0.35627533657507937
BRFSS,ment_bad,Mental Days (0-30),18-29,1999,3.4227966566287393,0.06863418535561097,3.2882761252234953,3.5573171880339833,27989,Mental Health,0.31953604186777107
BRFSS,ment_bad,Mental Days (0-30),18-29,2000,3.8548709266210595,0.06857833282041409,3.7204598641732467,3.989281989068872,31720,Mental Health,0.3973719952617203
BRFSS,ment_bad,Mental Days (0-30),18-29,2001,3.9431991863500078,0.07127955000033326,3.8034938355151326,4.082904537184883,35348,Mental Health,0.4132838761236685
BRFSS,ment_bad,Mental Days (0-30),18-29,2002,3.8641577410246546,0.11354509023563565,3.641613453541458,4.086702028507851,15080,Mental Health,0.3990449670244437
BRFSS,ment_bad,Mental Days (0-30),18-29,2003,4.093656201897912,0.0738538808755051,3.9489052552634103,4.2384071485324135,36012,Mental Health,0.44038793221612577
BRFSS,ment_bad,Mental Days (0-30),18-29,2004,4.08238561327125,0.07717131513443135,3.931132614968174,4.233638611574326,38355,Mental Health,0.4383575937488923
BRFSS,ment_bad,Mental Days (0-30),18-29,2005,3.9721684188212127,0.07184621685456684,3.831352421360807,4.112984416281618,38308,Mental Health,0.418502534083855
BRFSS,ment_bad,Mental Days (0-30),18-29,2006,4.1102039663690455,0.08544502361815724,3.9427347974192832,4.277673135318808,33184,Mental Health,0.44336892672008477
BRFSS,ment_bad,Mental Days (0-30),18-29,2007,3.9514133668075093,0.07906169905645649,3.7964552841003103,4.106371449514708,34484,Mental Health,0.4147636184079544
BRFSS,ment_bad,Mental Days (0-30),18-29,2008,3.9149692527369915,0.07500030592781186,3.7679713542889943,4.061967151184988,30119,Mental Health,0.4081983990434062
BRFSS,ment_bad,Mental Days (0-30),18-29,2009,3.9414210968602075,0.07867853741783838,3.787213997164957,4.095628196555458,28020,Mental Health,0.41296356246402655
BRFSS,ment_bad,Mental Days (0-30),18-29,2010,3.9924336798420885,0.0795643692940115,3.8364903815731815,4.148376978110996,25750,Mental Health,0.42215321643613934
BRFSS,ment_bad,Mental Days (0-30),18-29,2011,4.181934119436854,0.06258966641879861,4.059260627451633,4.3046076114220755,44220,Mental Health,0.4562907441919422
BRFSS,ment_bad,Mental Days (0-30),18-29,2012,4.289759825724508,0.0661628983612076,4.160082927823757,4.419436723625259,45830,Mental Health,0.4757149895871255
BRFSS,ment_bad,Mental Days (0-30),18-29,2013,4.231249042884487,0.06251509032356542,4.10872171736003,4.353776368408944,49048,Mental Health,0.46517457354647507
BRFSS,ment_bad,Mental Days (0-30),18-29,2014,4.119073693407678,0.06203487432874481,3.99748757393787,4.240659812877486,43468,Mental Health,0.4449667623431325
BRFSS,ment_bad,Mental Days (0-30),18-29,2015,4.29011772570225,0.0651288159218158,4.162467592139752,4.417767859264748,42318,Mental Health,0.47577946342396765
BRFSS,ment_bad,Mental Days (0-30),18-29,2016,4.5769186930462205,0.06131402631697446,4.45674540971781,4.697091976374631,49028,Mental Health,0.527445179894244
BRFSS,ment_bad,Mental Days (0-30),18-29,2017,4.99674021735406,0.06891646929118618,4.861666419601675,5.131814015106445,48125,Mental Health,0.6030738642877455
BRFSS,ment_bad,Mental Days (0-30),18-29,2018,5.479969027162028,0.06935878871667077,5.34402829926603,5.615909755058025,46785,Mental Health,0.6901250444459508
BRFSS,ment_bad,Mental Days (0-30),18-29,2019,6.060021561000551,0.07457833766545828,5.913850705149386,6.2061924168517155,44950,Mental Health,0.7946185195855372
BRFSS,ment_bad,Mental Days (0-30),18-29,2020,5.771831892986184,0.07918316237292278,5.616635746553269,5.9270280394191,46557,Mental Health,0.7427026358450344
BRFSS,ment_bad,Mental Days (0-30),18-29,2021,6.641314986407968,0.07926156016429861,6.4859651831274885,6.796664789688448,45584,Mental Health,0.8993355349473291
BRFSS,ment_bad,Mental Days (0-30),18-29,2022,7.2001123461790035,0.0780907884635309,7.047057213266147,7.35316747909186,47873,Mental Health,1
BRFSS,ment_bad,Mental Days (0-30),18-29,2023,7.033076011924104,0.0812333247254789,6.873861621117718,7.19229040273049,46871,Mental Health,0.9699092650705824
BRFSS,ment_bad,Mental Days (0-30),18-29,2024,6.645505764811457,0.07336796944573422,6.501707187078983,6.789304342543931,52351,Mental Health,0.9000904820829319
BRFSS,ment_bad,Mental Days (0-30),18-29,2025,6.051861732501896,0.34750072866757004,5.370772819712034,6.7329506452917585,2709,Mental Health,0.7931485685265788
BRFSS,ment_bad,Mental Days (0-30),30-39,1993,3.2050854758921354,0.06473982589254781,3.078197748777348,3.331973203006923,24112,Mental Health,0.28031649445649576
BRFSS,ment_bad,Mental Days (0-30),30-39,1994,3.043115436376686,0.06740944767246446,2.9109953467209184,3.175235526032454,24512,Mental Health,0.2511384264193393
BRFSS,ment_bad,Mental Days (0-30),30-39,1995,3.137647340458512,0.0723626388010993,2.995819174582077,3.279475506334947,26267,Mental Health,0.26816786184599656
BRFSS,ment_bad,Mental Days (0-30),30-39,1996,3.251780210904751,0.06638475318312895,3.1216684855432377,3.3818919362662645,27888,Mental Health,0.2887283103654814
BRFSS,ment_bad,Mental Days (0-30),30-39,1997,3.158368057526861,0.06394854078001218,3.033031220734146,3.283704894319576,29538,Mental Health,0.27190059225840896
BRFSS,ment_bad,Mental Days (0-30),30-39,1998,3.146654993023569,0.05840707294174378,3.0321792336153472,3.2611307524317907,31755,Mental Health,0.26979054404194197
BRFSS,ment_bad,Mental Days (0-30),30-39,1999,3.3004386152402376,0.06289900835740724,3.1771588241964355,3.42371840628404,33045,Mental Health,0.2974938711848012
BRFSS,ment_bad,Mental Days (0-30),30-39,2000,3.4097759971176007,0.0614752101223486,3.2892867993357653,3.530265194899436,37278,Mental Health,0.31719043714827344
BRFSS,ment_bad,Mental Days (0-30),30-39,2001,3.5490326710952376,0.05971107803756434,3.4320011086635507,3.6660642335269245,41788,Mental Health,0.34227680941874533
BRFSS,ment_bad,Mental Days (0-30),30-39,2002,3.34604339581348,0.0926420451290801,3.1644683239063487,3.5276184677206115,18404,Mental Health,0.3057093374177321
BRFSS,ment_bad,Mental Days (0-30),30-39,2003,3.5671200611764164,0.06276946656438688,3.444094167381427,3.6901459549714057,45802,Mental Health,0.3455351595431391
BRFSS,ment_bad,Mental Days (0-30),30-39,2004,3.6000430747615275,0.05832025296080298,3.4857374793890883,3.7143486701339667,50525,Mental Health,0.3514660707983837
BRFSS,ment_bad,Mental Days (0-30),30-39,2005,3.3788453900333515,0.05641101387977989,3.2682818344975937,3.4894089455691093,55154,Mental Health,0.3116184476579042
BRFSS,ment_bad,Mental Days (0-30),30-39,2006,3.4339808196072794,0.06388276745820544,3.3087728961564493,3.5591887430581095,50681,Mental Health,0.32155081119982004
BRFSS,ment_bad,Mental Days (0-30),30-39,2007,3.47091173127187,0.0593059468307086,3.3546742114146335,3.587149251129106,56723,Mental Health,0.3282037246426228
BRFSS,ment_bad,Mental Days (0-30),30-39,2008,3.5420390065250893,0.059838225833605846,3.424758238992448,3.659319774057731,51357,Mental Health,0.34101693678262507
BRFSS,ment_bad,Mental Days (0-30),30-39,2009,3.6926073213793127,0.0634957922423283,3.5681578554145115,3.817056787344114,49608,Mental Health,0.3681410428716248
BRFSS,ment_bad,Mental Days (0-30),30-39,2010,3.6211906999791412,0.06090179538970968,3.501825374421483,3.7405560255367996,47429,Mental Health,0.35527570651416046
BRFSS,ment_bad,Mental Days (0-30),30-39,2011,4.067516778123834,0.06164423604827292,3.946696295614734,4.1883372606329345,56727,Mental Health,0.43567904971159715
BRFSS,ment_bad,Mental Days (0-30),30-39,2012,4.100965709665265,0.0675463247101587,3.968577345945306,4.2333540733852235,53250,Mental Health,0.4417047023767801
BRFSS,ment_bad,Mental Days (0-30),30-39,2013,3.797627826137984,0.062281147138707846,3.675559020830277,3.9196966314456914,54230,Mental Health,0.3870599456656983
BRFSS,ment_bad,Mental Days (0-30),30-39,2014,3.9529774270350835,0.06606617443297597,3.8234901045501095,4.0824647495200574,48628,Mental Health,0.41504537579883294
BRFSS,ment_bad,Mental Days (0-30),30-39,2015,3.89020415923195,0.06301011651322476,3.766706600204357,4.013701718259543,45808,Mental Health,0.4037370950553454
BRFSS,ment_bad,Mental Days (0-30),30-39,2016,3.950451017769167,0.06230124582107041,3.828342819767893,4.0725592157704416,51938,Mental Health,0.4145902561873842
BRFSS,ment_bad,Mental Days (0-30),30-39,2017,4.291137177952982,0.06602059313229075,4.16173919317572,4.4205351627302445,50633,Mental Health,0.4759631124940147
BRFSS,ment_bad,Mental Days (0-30),30-39,2018,4.370456237080081,0.07034501939115143,4.232582532581652,4.508329941578509,48880,Mental Health,0.49025203228916586
BRFSS,ment_bad,Mental Days (0-30),30-39,2019,4.706346716490664,0.06722572025633465,4.574586725953483,4.838106707027845,46850,Mental Health,0.5507609714151595
BRFSS,ment_bad,Mental Days (0-30),30-39,2020,4.921467177656761,0.07668041180113815,4.771176332206831,5.071758023106692,48874,Mental Health,0.5895138140449852
BRFSS,ment_bad,Mental Days (0-30),30-39,2021,5.30767707625265,0.07782667208467722,5.155139601930074,5.460214550575227,51700,Mental Health,0.6590875372567974
BRFSS,ment_bad,Mental Days (0-30),30-39,2022,5.751297561904841,0.07160409821186721,5.610956108264112,5.89163901554557,53339,Mental Health,0.7390034819077916
BRFSS,ment_bad,Mental Days (0-30),30-39,2023,6.005670926806338,0.08057424977861978,5.8477482991589085,6.163593554453767,51190,Mental Health,0.784827532887469
BRFSS,ment_bad,Mental Days (0-30),30-39,2024,5.968091668187217,0.0801891643998738,5.810923794013103,6.125259542361331,54552,Mental Health,0.7780578230815389
BRFSS,ment_bad,Mental Days (0-30),30-39,2025,5.9180714506182825,0.30302639517547447,5.324150629709351,6.511992271527214,2665,Mental Health,0.7690469386252162
BRFSS,ment_bad,Mental Days (0-30),40-49,1993,3.0428294098823,0.07570799129414543,2.894444473603903,3.191214346160697,18923,Mental Health,0.25108690022018176
BRFSS,ment_bad,Mental Days (0-30),40-49,1994,3.131192979370831,0.08178487101176644,2.970897577707515,3.291488381034147,20149,Mental Health,0.2670051419533786
BRFSS,ment_bad,Mental Days (0-30),40-49,1995,3.3361677811864072,0.11971278636526846,3.1015350314215433,3.570800530951271,22322,Mental Health,0.3039302963286547
BRFSS,ment_bad,Mental Days (0-30),40-49,1996,3.1108124318720414,0.06625234366638694,2.9809602243945528,3.24066463934953,25294,Mental Health,0.26333369133613366
BRFSS,ment_bad,Mental Days (0-30),40-49,1997,3.359832004091392,0.07119976622956316,3.220283026573777,3.499380981609007,27486,Mental Health,0.3081932841505613
BRFSS,ment_bad,Mental Days (0-30),40-49,1998,3.2438340418877063,0.06542728645891037,3.115598916822057,3.372069166953356,30578,Mental Health,0.28729684896121377
BRFSS,ment_bad,Mental Days (0-30),40-49,1999,3.488925029075634,0.07282264136185984,3.346195274747312,3.631654783403956,32851,Mental Health,0.33144872742501497
