survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",60-69,2023,0.4492747626468489,0.018388714578228407,0.4132335443515346,0.4853159809421632,2011
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2000,0.7079394369544346,0.02332934415245264,0.6622147626326873,0.7536641112761819,1198
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2001,0.7775058018568439,0.021459597757423517,0.7354457631295773,0.8195658405841105,1618
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2002,0.7458329071276749,0.019982280308025863,0.7066683573949603,0.7849974568603896,1830
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2003,0.7416958959104857,0.022443730650061354,0.6977069921576478,0.7856847996633236,1639
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2004,0.7537215122937524,0.021167421068220397,0.7122341293544461,0.7952088952330587,1635
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2005,0.7116403474306526,0.022923138700678213,0.6667118211647071,0.7565688736965982,1530
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2006,0.7049351368558742,0.023970513668108175,0.657953793375457,0.7519164803362913,1538
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2007,0.7500831770092161,0.02502198265835102,0.7010409921770623,0.79912536184137,1373
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2008,0.6860421325998909,0.025203549635237146,0.6366440830322585,0.7354401821675233,1338
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2009,0.713644924767328,0.025649947002353176,0.6633719524373547,0.7639178970973013,1428
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2010,0.7100600170179361,0.022838342297695366,0.6652976886478554,0.7548223453880167,1392
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2011,0.6900043249239691,0.021898132025419854,0.6470847748254431,0.7329238750224951,1503
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2012,0.7021308328443088,0.02534923965005887,0.6524472360947187,0.7518144295938989,1598
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2013,0.6800470356389751,0.025406783327360166,0.6302506553543364,0.7298434159236137,1432
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2014,0.6637272247929396,0.028603213516903103,0.6076659564577003,0.7197884931281788,1438
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2015,0.6431174535076039,0.024912159111271263,0.5942905188723808,0.6919443881428269,1590
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2016,0.6478356108246757,0.024555117746765994,0.599708464404874,0.6959627572444773,1729
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2017,0.6196638752878348,0.021083610527730286,0.578340757989414,0.6609869925862557,1906
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2018,0.6414928574074917,0.023120713332489343,0.5961770919789375,0.6868086228360459,2108
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2019,0.6454225369743823,0.01841841638092227,0.6093231042155122,0.6815219697332525,2058
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2020,0.5891400462207862,0.01980039351243149,0.5503319880566999,0.6279481043848725,2058
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2021,0.5783562584683604,0.019180015548398707,0.5407641187705806,0.6159483981661401,2415
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2022,0.6056088599318437,0.022418725737113586,0.5616689649078198,0.6495487549558675,1829
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",70-79,2023,0.5461815872849413,0.022297836864307786,0.5024786300977485,0.589884544472134,1587
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2000,1.0433400632600025,0.040949068391726816,0.9630813640117505,1.1235987625082546,533
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2001,1.0796242967905674,0.02721900619466223,1.0262760249540568,1.132972568627078,842
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2002,1.0830479648513422,0.0285892126519835,1.0270141377070978,1.1390817919955867,968
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2003,1.0724175018238227,0.0364844256558762,1.000909341541676,1.1439256621059692,831
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2004,1.0786607437319902,0.036329140404667115,1.0074569369495439,1.1498645505144365,831
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2005,1.0392475997508437,0.03550320449991013,0.9696625975952595,1.1088326019064279,845
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2006,1.103286350444314,0.03604028639739163,1.0326486871129177,1.1739240137757103,911
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2007,1.1045125580772817,0.032722073150867545,1.0403784732020962,1.1686466429524671,840
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2008,1.0540103231689923,0.035577546890892923,0.9842796126045572,1.1237410337334275,797
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2009,1.05505472693345,0.029732865600960473,0.9967793811983976,1.1133300726685025,923
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2010,1.0707428741469494,0.03306637047771165,1.005933978911176,1.1355517693827226,903
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2011,1.0157471129256008,0.03384001210742519,0.9494219079586481,1.0820723178925535,904
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2012,1.047677312443037,0.029910508406245824,0.9890537932075126,1.1063008316785612,934
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2013,1.0525790355500206,0.037166465485471194,0.9797341017658461,1.1254239693341952,844
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2014,0.9957893224138169,0.035563697906357855,0.926085755360293,1.0654928894673408,835
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2015,0.9820114450032413,0.03299416334820135,0.9173440731407352,1.0466788168657475,927
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2016,1.0044503609992006,0.033275635976164696,0.9392313129232525,1.0696694090751486,992
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2017,1.0863576946085158,0.031047254258394285,1.0255061944432051,1.1472091947738265,992
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2018,1.033653117575786,0.027817666312058394,0.9791314934701983,1.0881747416813736,1081
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2019,1.0215017567668332,0.028592183626070414,0.9654621066203793,1.0775414069132871,998
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2020,1.0110016378001865,0.03067557750539117,0.9508786106846527,1.0711246649157202,939
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2021,1.011515137436517,0.030339849599931867,0.9520501249242885,1.0709801499487455,1048
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2022,0.9640340319455095,0.03421286408231441,0.8969780505362093,1.0310900133548098,810
MEPS,ADDAYA,"ADDAYA: Moderate Activities
""Does your health now limit you in moderate activities,
such as moving a table, pushing a vacuum, bowling, or golf?""",80-89,2023,0.903444536988524,0.04163856681586707,0.8218344456615599,0.9850546283154881,739
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",18-29,2000,0.1301505947427657,0.00841074312657627,0.11366584113145839,0.146635348354073,2938
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",18-29,2001,0.1518118269238267,0.008203055277073488,0.13573413401757142,0.16788951983008196,4217
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",18-29,2002,0.14020189895255486,0.007169908579327061,0.12614913636462907,0.15425466154048065,5010
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",18-29,2003,0.14282179389799035,0.007910536891117856,0.1273174264930239,0.1583261613029568,4478
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",18-29,2004,0.16193470844439953,0.0075597532489635666,0.14711786434442128,0.17675155254437777,4481
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",18-29,2005,0.16736247208975974,0.009238564966947065,0.14925521748571002,0.18546972669380946,4330
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",18-29,2006,0.1604104749381016,0.008875588900922434,0.14301464035071018,0.177806309525493,4140
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",18-29,2007,0.1563102059205847,0.0077660127381568925,0.1410891006503179,0.1715313111908515,3850
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",18-29,2008,0.15915151894252935,0.007998819709253547,0.14347412039356325,0.17482891749149546,4543
MEPS,ADCLIM,"ADCLIM: Climbing Stairs
""Does your health now limit you in
climbing several flights of stairs?""",18-29,2009,0.1560803656430143,0.008481901509320985,0.13945614416432925,0.17270458712169937,5007
